date,time,open,high,low,close,volume
20260310,1553,317.33,317.34,317.2,317.33,52451
20260310,1554,317.33,317.41,317.15,317.19,113340
20260310,1555,317.21,317.21,317.06,317.19,12503
20260310,1556,317.18,317.23,317.14,317.18,6892
20260310,1557,317.18,317.21,317.02,317.08,35704
20260310,1558,317.12,317.14,317.07,317.12,8511
20260310,1559,317.12,317.18,317.1,317.15,6725
20260310,1600,317.17,317.23,317.07,317.2,17935
20260310,1601,317.21,317.24,317.15,317.18,11395
20260310,1602,317.17,317.25,317.16,317.24,28908
20260310,1603,317.25,317.25,317.16,317.22,5451
20260310,1604,317.2,317.26,317.1,317.17,32301
20260310,1605,317.13,317.13,316.91,316.97,34477
20260310,1606,316.97,316.97,316.78,316.8,67315
20260310,1607,316.8,316.84,316.79,316.8,23839
20260310,1608,316.8,316.83,316.79,316.81,15765
20260310,1609,316.81,316.9,316.71,316.73,39028
20260310,1610,316.73,316.89,316.71,316.89,20465
20260310,1611,316.88,316.94,316.83,316.93,10412
20260310,1612,316.93,316.99,316.9,316.95,4332
20260310,1613,316.96,317.02,316.96,317.0,11437
20260310,1614,317.0,317.04,316.99,316.99,10882
20260310,1615,316.99,317.0,316.95,316.95,24652
20260310,1616,316.99,317.11,316.95,316.95,24641
20260310,1617,316.96,316.97,316.95,316.97,8136
20260310,1618,316.97,316.97,316.95,316.95,15099
20260310,1619,316.96,316.96,316.85,316.87,31783
20260310,1620,316.87,316.91,316.82,316.88,13545
20260310,1621,316.88,316.97,316.85,316.93,52445
20260310,1622,316.96,316.96,316.78,316.86,12382
20260310,1623,316.86,316.86,316.78,316.79,6550
20260310,1624,316.85,316.86,316.76,316.79,8831
20260310,1625,316.78,316.83,316.69,316.69,27683
20260310,1626,316.7,316.7,316.68,316.69,13627
20260310,1627,316.69,316.7,316.54,316.54,94631
20260310,1628,316.55,316.55,316.06,316.17,287097
20260310,1629,316.18,316.18,316.01,316.06,122217
20260310,1630,316.06,316.22,316.05,316.2,124407
20260310,1631,316.21,316.21,316.1,316.14,37462
20260310,1632,316.15,316.15,316.1,316.15,59013
20260310,1633,316.15,316.26,316.13,316.15,110319
20260310,1634,316.16,316.17,316.14,316.14,14168
20260310,1635,316.15,316.17,316.13,316.14,24092
20260310,1636,316.15,316.17,316.14,316.17,29216
20260310,1637,316.17,316.2,316.14,316.2,21371
20260310,1638,316.2,316.2,316.15,316.15,29863
20260310,1639,316.16,316.16,316.13,316.14,15994
20260310,1640,316.13,316.15,316.13,316.13,21616
20260310,1641,316.13,316.14,316.11,316.11,5998
20260310,1642,316.12,316.12,316.1,316.1,26023
20260310,1643,316.1,316.12,316.06,316.09,9044
20260310,1644,316.09,316.13,316.08,316.09,7121
20260310,1645,316.08,316.15,316.08,316.14,8110
20260310,1646,316.11,316.15,316.11,316.14,7807
20260310,1647,316.14,316.23,316.13,316.21,14562
20260310,1648,316.21,316.25,316.16,316.23,12600
20260310,1649,316.23,316.24,316.2,316.24,4224
20260310,1650,316.24,316.32,316.19,316.32,34332
20260310,1651,316.33,316.34,316.19,316.24,29204
20260310,1652,316.29,316.34,316.25,316.3,6723
20260310,1653,316.31,316.32,316.26,316.28,6938
20260310,1654,316.27,316.34,316.17,316.18,17770
20260310,1655,316.23,316.23,316.13,316.16,8073
20260310,1656,316.16,316.16,316.08,316.1,10456
20260310,1657,316.1,316.1,316.06,316.08,10013
20260310,1658,316.08,316.09,316.05,316.05,17655
20260310,1659,316.07,316.08,315.72,315.75,304594
20260310,1700,315.75,315.77,315.07,315.4,780545
20260310,1701,315.41,315.58,315.4,315.5,125570
20260310,1702,315.51,315.65,315.4,315.58,85438
20260310,1703,315.57,315.75,315.54,315.68,66953
20260310,1704,315.7,315.72,315.65,315.67,43557
20260310,1705,315.67,315.71,315.65,315.66,36148
20260310,1706,315.66,315.69,315.65,315.66,37129
20260310,1707,315.69,315.69,315.55,315.58,33486
20260310,1708,315.58,315.61,315.53,315.56,15875
20260310,1709,315.58,315.61,315.55,315.57,14044
20260310,1710,315.59,315.65,315.54,315.65,24172
20260310,1711,315.65,315.68,315.52,315.54,39669
20260310,1712,315.61,315.61,315.51,315.54,15629
20260310,1713,315.53,315.58,315.5,315.56,17594
20260310,1714,315.56,315.59,315.5,315.51,31223
20260310,1715,315.51,315.53,315.5,315.51,12936
20260310,1716,315.53,315.74,315.51,315.7,42873
20260310,1717,315.71,315.72,315.67,315.68,31042
20260310,1718,315.67,315.69,315.55,315.59,32346
20260310,1719,315.62,315.63,315.53,315.55,15795
20260310,1720,315.54,315.56,315.31,315.53,110613
20260310,1721,315.53,315.79,315.53,315.76,106356
20260310,1722,315.74,315.86,315.62,315.75,126049
20260310,1723,315.79,315.94,315.68,315.71,184385
20260310,1724,315.72,315.81,315.64,315.68,45536
20260310,1725,315.67,315.67,315.5,315.5,19657
20260310,1726,315.51,315.51,315.3,315.3,66810
20260310,1727,315.32,315.34,315.22,315.25,26904
20260310,1728,315.26,315.27,315.06,315.1,106933
20260310,1729,315.16,315.16,314.45,314.62,942957
20260310,1730,314.65,314.67,314.13,314.32,282585
20260310,1731,314.38,315.0,314.28,314.94,295959
20260310,1732,314.94,315.1,314.86,314.87,408088
20260310,1733,314.91,315.0,314.8,314.84,132529
20260310,1734,314.82,314.93,314.8,314.84,19063
20260310,1735,314.84,314.93,314.7,314.86,25204
20260310,1736,314.86,314.98,314.86,314.9,23072
20260310,1737,314.92,314.92,314.85,314.85,35053
20260310,1738,314.85,314.92,314.71,314.73,69502
20260310,1739,314.77,314.79,314.63,314.63,64271
20260310,1740,314.66,314.67,314.6,314.6,14581
20260310,1741,314.61,314.63,314.3,314.32,147513
20260310,1742,314.32,314.33,314.19,314.19,86545
20260310,1743,314.2,314.45,314.1,314.41,99749
20260310,1744,314.46,314.84,314.42,314.79,120166
20260310,1745,314.8,314.86,314.55,314.55,111665
20260310,1746,314.57,314.7,314.56,314.66,23126
20260310,1747,314.67,314.79,314.65,314.75,22922
20260310,1748,314.77,314.78,314.7,314.74,29290
20260310,1749,314.76,314.79,314.6,314.65,67859
20260310,1750,314.65,314.69,314.6,314.62,20971
20260310,1751,314.64,314.64,314.61,314.61,17464
20260310,1752,314.62,314.64,314.58,314.64,29722
20260310,1753,314.64,314.7,314.47,314.54,54448
20260310,1754,314.57,314.57,314.4,314.5,45409
20260310,1755,314.51,314.52,314.35,314.39,42652
20260310,1756,314.39,314.42,314.35,314.35,33689
20260310,1757,314.36,314.36,314.23,314.23,71385
20260310,1758,314.26,314.6,314.26,314.53,55573
20260310,1759,314.52,314.57,314.46,314.57,19112
20260310,1800,314.58,314.58,314.19,314.2,81588
20260310,1801,314.2,314.45,314.19,314.43,127684
20260310,1802,314.42,314.45,314.37,314.45,24677
20260310,1803,314.45,314.58,314.44,314.57,19893
20260310,1804,314.58,314.6,314.55,314.58,23285
20260310,1805,314.59,314.59,314.34,314.47,48483
20260310,1806,314.46,314.55,314.46,314.55,8125
20260310,1807,314.55,314.6,314.55,314.6,24775
20260310,1808,314.6,314.66,314.58,314.62,37162
20260310,1809,314.63,314.67,314.34,314.42,71059
20260310,1810,314.43,314.46,314.34,314.46,8420
20260310,1811,314.46,314.55,314.42,314.51,37664
20260310,1812,314.57,314.63,314.51,314.62,13003
20260310,1813,314.61,314.7,314.44,314.69,53509
20260310,1814,314.7,314.71,314.41,314.66,87484
20260310,1815,314.65,314.73,314.54,314.58,77039
20260310,1816,314.56,314.56,314.55,314.56,22628
20260310,1817,314.56,314.56,314.5,314.51,43832
20260310,1818,314.51,314.51,314.19,314.26,120450
20260310,1819,314.26,314.4,314.19,314.4,26639
20260310,1820,314.4,314.4,314.3,314.35,29585
20260310,1821,314.39,314.4,314.39,314.4,33376
20260310,1822,314.4,314.4,314.27,314.4,34997
20260310,1823,314.4,314.4,314.26,314.39,46627
20260310,1824,314.4,314.4,314.33,314.38,19799
20260310,1825,314.37,314.38,314.26,314.28,29056
20260310,1826,314.28,314.3,314.19,314.21,60777
20260310,1827,314.21,314.26,314.1,314.16,88939
20260310,1828,314.14,314.17,314.01,314.04,106845
20260310,1829,314.05,314.06,314.0,314.0,95841
20260310,1830,314.0,314.01,313.59,313.9,343040
20260310,1831,313.89,314.14,313.89,314.06,134858
20260310,1832,314.08,314.08,314.0,314.01,61897
20260310,1833,314.01,314.15,314.0,314.13,41963
20260310,1834,314.14,314.18,314.05,314.14,61066
20260310,1835,314.14,314.2,313.8,313.89,132596
20260310,1836,313.86,313.98,313.8,313.98,80639
20260310,1837,313.97,314.02,313.88,313.88,73739
20260310,1838,313.89,314.06,313.88,313.99,42321
20260310,1839,314.03,314.07,313.84,314.05,79023
20260310,1845,314.28,314.28,314.28,314.28,26447
20260310,1846,314.28,314.28,314.28,314.28,6748
20260310,1847,314.28,314.28,314.28,314.28,9163
20260310,1848,314.28,314.28,314.28,314.28,1857
20260310,1849,314.28,314.28,314.28,314.28,5537
20260310,1900,314.27,314.27,314.08,314.26,8297
20260310,1901,314.26,314.27,314.15,314.26,12484
20260310,1902,314.26,314.29,314.25,314.27,10465
20260310,1903,314.27,314.28,314.13,314.26,13690
20260310,1904,314.25,314.55,314.24,314.48,47302
20260310,1905,314.47,314.47,313.9,313.91,159755
20260310,1906,313.91,313.98,313.86,313.91,44921
20260310,1907,313.92,314.11,313.92,314.01,66462
20260310,1908,314.0,314.17,314.0,314.08,47017
20260310,1909,314.05,314.23,314.04,314.22,26389
20260310,1910,314.23,314.29,314.21,314.27,19770
20260310,1911,314.27,314.28,314.22,314.26,10318
20260310,1912,314.26,314.3,314.25,314.3,5384
20260310,1913,314.29,314.33,314.29,314.31,8127
20260310,1914,314.32,314.38,314.32,314.36,5082
20260310,1915,314.36,314.5,314.36,314.5,24785
20260310,1916,314.5,314.62,314.48,314.49,46806
20260310,1917,314.49,314.6,314.43,314.52,48380
20260310,1918,314.49,314.55,314.48,314.5,12011
20260310,1919,314.49,314.59,314.49,314.57,24487
20260310,1920,314.57,314.57,314.46,314.5,10534
20260310,1921,314.49,314.6,314.46,314.55,58052
20260310,1922,314.55,314.74,314.55,314.65,28308
20260310,1923,314.65,314.71,314.65,314.66,28464
20260310,1924,314.66,314.7,314.65,314.7,17898
20260310,1925,314.7,314.75,314.68,314.7,32470
20260310,1926,314.7,314.76,314.69,314.73,37171
20260310,1927,314.73,314.76,314.66,314.66,21670
20260310,1928,314.67,314.67,314.65,314.67,7634
20260310,1929,314.66,314.7,314.65,314.67,5231
20260310,1930,314.67,314.67,314.65,314.66,5274
20260310,1931,314.66,314.66,314.59,314.59,14612
20260310,1932,314.6,314.6,314.42,314.49,52520
20260310,1933,314.5,314.5,314.45,314.45,7027
20260310,1934,314.46,314.47,314.44,314.46,622
20260310,1935,314.46,314.46,314.42,314.42,15358
20260310,1936,314.42,314.43,314.42,314.43,7826
20260310,1937,314.43,314.47,314.42,314.45,22118
20260310,1938,314.47,314.52,314.44,314.5,10675
20260310,1939,314.5,314.55,314.5,314.55,4541
20260310,1940,314.55,314.59,314.55,314.57,3817
20260310,1941,314.57,314.66,314.57,314.66,12857
20260310,1942,314.64,314.65,314.45,314.53,6745
20260310,1943,314.53,314.59,314.52,314.56,10909
20260310,1944,314.56,314.57,314.54,314.56,4460
20260310,1945,314.57,314.57,314.5,314.52,24593
20260310,1946,314.56,314.57,314.49,314.54,14055
20260310,1947,314.55,314.57,314.53,314.57,5491
20260310,1948,314.57,314.57,314.56,314.57,1233
20260310,1949,314.57,314.57,314.56,314.57,4194
20260310,1950,314.57,314.6,314.56,314.6,10812
20260310,1951,314.6,314.6,314.5,314.59,44089
20260310,1952,314.58,314.6,314.58,314.58,26252
20260310,1953,314.58,314.59,314.28,314.29,102654
20260310,1954,314.29,314.29,314.28,314.28,5362
20260310,1955,314.29,314.29,314.18,314.19,10227
20260310,1956,314.19,314.19,314.13,314.18,13632
20260310,1957,314.17,314.17,313.93,313.99,91894
20260310,1958,313.99,314.0,313.81,313.87,97214
20260310,1959,313.87,313.89,313.81,313.88,30362
20260310,2000,313.86,313.88,313.85,313.86,28139
20260310,2001,313.86,313.94,313.85,313.93,13529
20260310,2002,313.93,313.93,313.88,313.89,9110
20260310,2003,313.89,313.92,313.87,313.87,18370
20260310,2004,313.88,313.9,313.81,313.82,16913
20260310,2005,313.81,313.85,313.81,313.84,43474
20260310,2006,313.83,313.89,313.83,313.86,24915
20260310,2007,313.86,313.92,313.83,313.92,59636
20260310,2008,313.92,313.98,313.91,313.98,11093
20260310,2009,313.95,314.1,313.95,314.1,10981
20260310,2010,314.1,314.13,314.06,314.09,24452
20260310,2011,314.09,314.32,314.07,314.23,49386
20260310,2012,314.23,314.4,314.23,314.23,27619
20260310,2013,314.28,314.35,314.27,314.35,13554
20260310,2014,314.35,314.37,314.22,314.36,21379
20260310,2015,314.31,314.39,314.24,314.32,22057
20260310,2016,314.32,314.37,314.19,314.2,24197
20260310,2017,314.2,314.2,314.13,314.18,6958
20260310,2018,314.17,314.18,314.01,314.08,18338
20260310,2019,314.06,314.08,314.0,314.01,12609
20260310,2020,314.0,314.08,313.95,314.08,47899
20260310,2021,314.08,314.08,314.07,314.07,7686
20260310,2022,314.08,314.08,314.05,314.08,34603
20260310,2023,314.08,314.38,314.07,314.32,24326
20260310,2024,314.33,314.36,314.32,314.35,3692
20260310,2025,314.35,314.35,314.34,314.34,2809
20260310,2026,314.35,314.51,314.34,314.51,22104
20260310,2027,314.51,314.6,314.51,314.58,23259
20260310,2028,314.59,314.6,314.37,314.38,59828
20260310,2029,314.38,314.52,314.37,314.52,9037
20260310,2030,314.51,314.52,314.47,314.49,8405
20260310,2031,314.5,314.65,314.49,314.65,10980
20260310,2032,314.65,314.67,314.64,314.67,22589
20260310,2033,314.66,314.67,314.66,314.67,6419
20260310,2034,314.67,314.69,314.66,314.68,10190
20260310,2035,314.69,314.69,314.68,314.69,3623
20260310,2036,314.69,314.69,314.68,314.69,2887
20260310,2037,314.69,314.7,314.68,314.7,14137
20260310,2038,314.7,314.89,314.69,314.88,36521
20260310,2039,314.88,314.9,314.88,314.9,20099
20260310,2040,314.89,314.9,314.78,314.78,54349
20260310,2041,314.8,314.85,314.79,314.81,8500
20260310,2042,314.81,314.87,314.81,314.86,4354
20260310,2043,314.87,314.9,314.87,314.9,15804
20260310,2044,314.9,314.9,314.86,314.88,12665
20260310,2045,314.87,314.88,314.86,314.88,1260
20260310,2046,314.87,314.9,314.87,314.89,4241
20260310,2047,314.89,314.9,314.88,314.9,11644
20260310,2048,314.89,314.9,314.84,314.85,13318
20260310,2049,314.85,314.86,314.84,314.86,11426
20260310,2050,314.85,314.86,314.75,314.8,108288
20260310,2051,314.8,314.9,314.8,314.84,8239
20260310,2052,314.84,314.91,314.83,314.87,20813
20260310,2053,314.87,314.88,314.82,314.83,19178
20260310,2054,314.83,314.88,314.83,314.87,15366
20260310,2055,314.87,315.0,314.87,314.89,46757
20260310,2056,314.91,314.92,314.87,314.89,5145
20260310,2057,314.87,314.94,314.87,314.89,6020
20260310,2058,314.89,314.89,314.8,314.82,36354
20260310,2059,314.83,314.84,314.66,314.76,59948
20260310,2100,314.75,314.78,314.13,314.53,136603
20260310,2101,314.5,314.53,314.46,314.48,26546
20260310,2102,314.49,314.49,314.33,314.43,8556
20260310,2103,314.43,314.52,314.26,314.3,42374
20260310,2104,314.3,314.41,314.29,314.33,29786
20260310,2105,314.33,314.54,314.32,314.54,17476
20260310,2106,314.54,314.58,314.53,314.54,8259
20260310,2107,314.54,314.54,314.52,314.53,8275
20260310,2108,314.52,314.53,314.52,314.53,1619
20260310,2109,314.53,314.53,314.52,314.53,1626
20260310,2110,314.52,314.53,314.52,314.53,9270
20260310,2111,314.53,314.53,314.52,314.53,2175
20260310,2112,314.52,314.53,314.52,314.53,931
20260310,2113,314.52,314.53,314.52,314.53,971
20260310,2114,314.53,314.65,314.52,314.65,14516
20260310,2115,314.7,314.7,314.55,314.6,23346
20260310,2116,314.6,314.65,314.6,314.65,11027
20260310,2117,314.65,314.8,314.64,314.79,13300
20260310,2118,314.8,314.85,314.8,314.83,6184
20260310,2119,314.83,314.83,314.82,314.83,23396
20260310,2120,314.82,314.83,314.75,314.8,14713
20260310,2121,314.78,314.78,314.7,314.72,3313
20260310,2122,314.73,314.74,314.64,314.67,10092
20260310,2123,314.69,314.71,314.61,314.63,7751
20260310,2124,314.63,314.68,314.62,314.68,1182
20260310,2125,314.67,314.69,314.61,314.68,10163
20260310,2126,314.68,314.68,314.66,314.66,1613
20260310,2127,314.66,314.66,314.52,314.54,16084
20260310,2128,314.53,314.61,314.53,314.55,2064
20260310,2129,314.56,314.56,314.53,314.54,5297
20260310,2130,314.54,314.54,314.52,314.53,2768
20260310,2131,314.53,314.53,314.5,314.53,6397
20260310,2132,314.53,314.53,314.52,314.52,671
20260310,2133,314.53,314.67,314.52,314.61,6916
20260310,2134,314.61,314.71,314.6,314.67,12630
20260310,2135,314.67,314.78,314.66,314.74,870
20260310,2136,314.74,314.75,314.73,314.75,5451
20260310,2137,314.74,314.82,314.74,314.79,18868
20260310,2138,314.79,314.85,314.71,314.73,34419
20260310,2139,314.73,314.73,314.69,314.7,9556
20260310,2140,314.7,314.73,314.7,314.72,6390
20260310,2141,314.72,314.73,314.7,314.7,28179
20260310,2142,314.7,314.74,314.69,314.71,12243
20260310,2143,314.7,314.72,314.68,314.72,3000
20260310,2144,314.72,314.74,314.65,314.74,5548
20260310,2145,314.74,314.74,314.71,314.73,4400
20260310,2146,314.73,314.74,314.72,314.74,779
20260310,2147,314.74,314.77,314.73,314.75,3159
20260310,2148,314.74,314.79,314.73,314.77,1632
20260310,2149,314.78,314.79,314.76,314.78,997
20260310,2150,314.78,314.78,314.76,314.78,1458
20260310,2151,314.78,314.81,314.78,314.8,10356
20260310,2152,314.81,314.83,314.8,314.82,10246
20260310,2153,314.82,314.85,314.81,314.84,1462
20260310,2154,314.85,314.9,314.84,314.89,3853
20260310,2155,314.9,314.97,314.9,314.9,34324
20260310,2156,314.9,314.94,314.9,314.93,14854
